1336 Compositions 

alloy     Yield Strength, GPa
===============================
Pd80Ti20 3.08925407487853
Al80Ag20 0.794833938419335
Al60Ag40 0.809503120390827
Ag60Al40 0.82500259685786
Ag80Al20 0.841086867767558
Zn80Ag20 0.699334222289968
Zn60Ag40 0.71858680827388
Ag60Zn40 0.738629872904298
Ag80Zn20 0.759158101646278
B80Ag20 0.971107633481664
B60Ag40 1.00095229160668
Ag60B40 1.03110893059796
Ag80B20 1.06118056999622
B80Ag20 1.12511343900375
B60Ag40 1.15762039158553
Ag60B40 1.1893096095317
Ag80B20 1.21964080306459
Si80Ag20 0.618311653598596
Si60Ag40 0.633905606361661
Ag60Si40 0.649909070422899
Ag80Si20 0.666063853433223
Ca80Sn20 0.404911623695008
Ca60Sn40 0.410020324060065
Sn60Ca40 0.415801822710698
Sn80Ca20 0.422203028115652
W80Sn20 0.528340075763929
W60Sn40 0.535799963776127
Sn60W40 0.543976069682703
Sn80W20 0.552876506084992
Ti80Sn20 0.68428811588179
Ti60Sn40 0.69277795600271
Sn60Ti40 0.702115096970015
Sn80Ti20 0.712351865913544
Cu80Sn20 0.526096903223371
Cu60Sn40 0.533460570784989
Sn60Cu40 0.541670432780616
Sn80Cu20 0.550703164657405
Mo80Sn20 0.693461597821249
Mo60Sn40 0.705132655864148
Sn60Mo40 0.716871580398829
Sn80Mo20 0.728606359607489
Gd80La20 0.417935350539557
Gd60La40 0.419325812363642
La60Gd40 0.421773674010252
La80Gd20 0.425373287661639
Sn80La20 0.47872200192946
Sn60La40 0.485918500787745
La60Sn40 0.494111622478521
La80Sn20 0.503239301293479
Ag80La20 0.6608546083271
Ag60La40 0.672635381211245
La60Ag40 0.685037138702039
La80Ag20 0.697970806936681
Si80La20 0.648699744182374
Si60La40 0.665233184978295
La60Si40 0.682061436867538
La80Si20 0.698906867026376
Au80La20 0.694816018857508
Au60La40 0.705974622261426
La60Au40 0.717778040380596
La80Au20 0.730234848697567
Sc80Gd20 0.689430288530933
Sc60Gd40 0.711353312535129
Gd60Sc40 0.733937318998634
Gd80Sc20 0.756791311294849
Ta80Gd20 0.979186154740348
Ta60Gd40 0.993753864797784
Gd60Ta40 1.00742617451169
Gd80Ta20 1.02021797909046
Ni80Gd20 0.763119733783511
Ni60Gd40 0.786278057956447
Gd60Ni40 0.809392333775636
Gd80Ni20 0.832094853535555
Pd80Gd20 0.58520323447813
Pd60Gd40 0.601518097120217
Gd60Pd40 0.618903949002898
Gd80Pd20 0.637081992255019
Hf80Gd20 0.613557408088972
Hf60Gd40 0.621898128703006
Gd60Hf40 0.631233960653147
Gd80Hf20 0.641626017465709
Cr80Hf20 1.33532360824437
Cr60Hf40 1.38638098432072
Hf60Cr40 1.43838319796116
Hf80Cr20 1.49074726740003
Ca80Hf20 2.7099752656976
Ca60Hf40 2.82085225501614
Hf60Ca40 2.92019712890061
Hf80Ca20 3.00591452147116
Al80Hf20 1.60468312433174
Al60Hf40 1.67971741730155
Hf60Al40 1.75325068766893
Hf80Al20 1.82412192644684
Cr80Hf20 1.08440170640929
Cr60Hf40 1.1292907985003
Hf60Cr40 1.17463537149999
Hf80Cr20 1.21976179889255
Cu80Hf20 1.83322900828071
Cu60Hf40 1.9322314976025
Hf60Cu40 2.02862131959785
Hf80Cu20 2.12068751894502
Hf80Ta20 2.69137942916301
Hf60Ta40 2.8505554646184
Ta60Hf40 3.01143204665127
Ta80Hf20 3.17008084898561
Mo80Ta20 1.77996615687611
Mo60Ta40 1.83136280129056
Ta60Mo40 1.88427161613115
Ta80Mo20 1.93881276697544
Gd80Ta20 1.79043073552206
Gd60Ta40 1.90137002582344
Ta60Gd40 2.01477964708926
Ta80Gd20 2.12833819817172
Zn80Ta20 3.34336140712328
Zn60Ta40 3.4904368923787
Ta60Zn40 3.62018196135269
Ta80Zn20 3.73138206308418
Fe80Ta20 2.73540184343996
Fe60Ta40 2.88556808908724
Ta60Fe40 3.03042379902864
Ta80Fe20 3.16678124958883
Al80W20 3.86152840846939
Al60W40 3.96817006832734
W60Al40 4.05716527469287
W80Al20 4.12927248069698
Mo80W20 4.49538211641891
Mo60W40 4.60672973582159
W60Mo40 4.70693736513115
W80Mo20 4.79486065948064
Hf80W20 4.86601577349406
Hf60W40 4.96171643321803
W60Hf40 5.04384079767718
W80Hf20 5.1131219730095
Nb80W20 3.79120527308011
Nb60W40 3.94907825285866
W60Nb40 4.0946033755791
W80Nb20 4.22504515503396
Zn80W20 4.23200188289624
Zn60W40 4.33783239791849
W60Zn40 4.42622905580839
W80Zn20 4.49878090076081
Zn80Au20 0.933494609808088
Zn60Au40 0.963124745828609
Au60Zn40 0.992811366462431
Au80Zn20 1.02209971413989
Cu80Au20 0.753896047073837
Cu60Au40 0.780224931965469
Au60Cu40 0.807757696139385
Au80Cu20 0.836104268078315
Ca80Au20 0.784400806864203
Ca60Au40 0.808461796835837
Au60Ca40 0.832146936684922
Au80Ca20 0.855035417096338
Ta80Au20 0.69349843536078
Ta60Au40 0.708014210171033
Au60Ta40 0.723194727112208
Au80Ta20 0.739016177294794
W80Au20 1.04190260495875
W60Au40 1.06022424940824
Au60W40 1.07774745146761
Au80W20 1.09437577042617
Nb8020 3.08058664934567
Nb6040 3.22007910902739
60Nb40 3.35874630694052
80Nb20 3.49387687445655
Fe8020 2.57582575044161
Fe6040 2.708075309388
60Fe40 2.8304358514756
80Fe20 2.94001670998613
La8020 0.761105053652779
La6040 0.775590273108699
60La40 0.790749962251105
80La20 0.806446551448169
Fe8020 2.47961962329655
Fe6040 2.5789027987403
60Fe40 2.6706081037853
80Fe20 2.75269896100713
P8020 1.08680276546916
P6040 1.12162836181053
60P40 1.15487925251809
80P20 1.18575489202571
Mg80Li20 0.628698412218153
Mg60Li40 0.641872141744998
Li60Mg40 0.655922314535572
Li80Mg20 0.670623444200751
Al80Li20 0.94218511909162
Al60Li40 0.965328898855673
Li60Al40 0.989079644695393
Li80Al20 1.01310977578971
Co80Li20 0.787981685794364
Co60Li40 0.810424649095122
Li60Co40 0.833447230247514
Li80Co20 0.856641404983143
Zr80Li20 0.792107558839933
Zr60Li40 0.802662207470772
Li60Zr40 0.813717089615391
Li80Zr20 0.8250903381983
Zr80Li20 0.727482926229628
Zr60Li40 0.735515491696469
Li60Zr40 0.74408893457686
Li80Zr20 0.753288071618383
Ta80Be20 1.64527570307839
Ta60Be40 1.70379544389861
Be60Ta40 1.76444879514707
Be80Ta20 1.82704955065242
Pd80Be20 1.87683953727679
Pd60Be40 1.95178034477385
Be60Pd40 2.02930884948095
Be80Pd20 2.10863102127582
Mg80Be20 1.60713980101115
Mg60Be40 1.68147803810912
Be60Mg40 1.75313515567544
Be80Mg20 1.82044732180844
Ca80Be20 1.70097064262927
Ca60Be40 1.76590614659891
Be60Ca40 1.82814209477588
Be80Ca20 1.88684190675586
Fe80Be20 2.58734829820932
Fe60Be40 2.68528853506677
Be60Fe40 2.77799486435159
Be80Fe20 2.86301958655768
P80B20 2.04820294994341
P60B40 2.13579987430818
B60P40 2.22006963474727
B80P20 2.29956088167284
Pd80B20 5.0559415066264
Pd60B40 5.13464726306487
B60Pd40 5.20070765751963
B80Pd20 5.25504336313749
Ni80B20 2.41897515707093
Ni60B40 2.51082841287624
B60Ni40 2.60407095000929
B80Ni20 2.69714800165739
Cr80B20 2.65898810578127
Cr60B40 2.7795472337228
B60Cr40 2.892607799438
B80Cr20 2.99599896222115
Ti80B20 4.56154252216701
Ti60B40 4.66885119882559
B60Ti40 4.76314394497263
B80Ti20 4.84378067045822
W80Mg20 1.10514354508855
W60Mg40 1.13225338268498
Mg60W40 1.1604165837724
Mg80W20 1.18958986948203
B80Mg20 0.817026782732096
B60Mg40 0.830562644292117
Mg60B40 0.844865451100714
Mg80B20 0.859831701753063
P80Mg20 0.602959656726964
P60Mg40 0.61479763293289
Mg60P40 0.627692797304851
Mg80P20 0.641468114529762
Au80Mg20 1.1049002846988
Au60Mg40 1.13921799471106
Mg60Au40 1.17393096659703
Mg80Au20 1.20857731957038
Nb80Mg20 1.01146580830653
Nb60Mg40 1.02532287192825
Mg60Nb40 1.03993105776867
Mg80Nb20 1.05532073412741
La80Al20 1.03937926212047
La60Al40 1.06932483633084
Al60La40 1.0997340341729
Al80La20 1.13026521430411
Cr80Al20 0.850310040637484
Cr60Al40 0.863722531422387
Al60Cr40 0.878680061947811
Al80Cr20 0.895171116692036
Pd80Al20 0.808854277388585
Pd60Al40 0.832404316149461
Al60Pd40 0.8573535372755
Al80Pd20 0.883392858244399
Hf80Al20 1.17555056221885
Hf60Al40 1.2026458913278
Al60Hf40 1.22990528604709
Al80Hf20 1.25711873246375
Zr80Al20 0.773832325223348
Zr60Al40 0.792607684689234
Al60Zr40 0.811679337566182
Al80Zr20 0.830676773870598
Gd80Si20 1.18976667416718
Gd60Si40 1.22279078796061
Si60Gd40 1.25677913323419
Si80Gd20 1.29154062342272
Gd80Si20 1.64097293037152
Gd60Si40 1.69208246353778
Si60Gd40 1.74316756619752
Si80Gd20 1.79388684953452
Ni80Si20 1.40105366659341
Ni60Si40 1.46318198167829
Si60Ni40 1.52526975515075
Si80Ni20 1.58617730565382
Be80Si20 2.27833547643763
Be60Si40 2.36053887206072
Si60Be40 2.4368138865342
Si80Be20 2.50568977647443
Pd80Si20 2.18683237612254
Pd60Si40 2.2900874642676
Si60Pd40 2.39134367947898
Si80Pd20 2.48821289636062
Ag80P20 0.797577169630814
Ag60P40 0.805321976821508
P60Ag40 0.813205796011487
P80Ag20 0.821241075710304
Gd80P20 0.827492528595329
Gd60P40 0.84164912089447
P60Gd40 0.855623621993408
P80Gd20 0.869308885578321
Pd80P20 0.892027707788134
Pd60P40 0.905517970368279
P60Pd40 0.919059020334663
P80Pd20 0.932658057776247
Pd80P20 0.687295485607363
Pd60P40 0.699105052281638
P60Pd40 0.711474384087402
P80Pd20 0.724366243153672
La80P20 0.575792930493189
La60P40 0.585408865280722
P60La40 0.596010615220366
P80La20 0.607562589665854
Gd80Ca20 0.711231343577837
Gd60Ca40 0.721504750676782
Ca60Gd40 0.732747941472189
Ca80Gd20 0.745014861189663
Zn80Ca20 0.530824911016896
Zn60Ca40 0.541469998823425
Ca60Zn40 0.552449507127747
Ca80Zn20 0.563704246473984
Sn80Ca20 0.628442660055881
Sn60Ca40 0.639933510650212
Ca60Sn40 0.652304376136725
Ca80Sn20 0.665419359055499
Zr80Ca20 0.808755880391634
Zr60Ca40 0.8372887223883
Ca60Zr40 0.86622787878302
Ca80Zr20 0.895061981875159
Ag80Ca20 0.664840748594723
Ag60Ca40 0.682578178427331
Ca60Ag40 0.701510433622475
Ca80Ag20 0.721377667638193
Ti80Sc20 1.29618603709691
Ti60Sc40 1.33152068122664
Sc60Ti40 1.36778885295825
Sc80Ti20 1.40471484178488
Au80Sc20 1.53052872573529
